"TOA5","SPER_CR6","CR6","4231","CR6.Std.05.01 CR6-WIFI.01","CPU:SPER2_1_1.CR6","16414","Daily"
"TIMESTAMP","RECORD","BattV_Min","WS_ms_Avg","WS_ms_Max","WS_ms_TMx","WS_ms_S_WVT","WindDir_D1_WVT","WindDir_SD1_WVT","SlrMJ_Tot","Rain_mm_Tot","AirTC_Avg","AirTC_Max","AirTC_TMx","AirTC_Min","AirTC_TMn","RH_Max","RH_TMx","RH_Min","RH_TMn"
"TS","RN","Volts","meters/second","meters/second","meters/second","meters/second","Deg","Deg","MJ/m^2","mm","Deg C","Deg C","Deg C","Deg C","Deg C","%","%","%","%"
"","","Min","Avg","Max","TMx","WVc","WVc","WVc","Tot","Tot","Avg","Max","TMx","Min","TMn","Max","TMx","Min","TMn"
"2017-01-11 00:00:00",0,13.29,1.9,6.546,"2017-01-10 23:45:40",1.9,155.5,17.57,0.2885841,0,9.1,17.03,"2017-01-10 16:18:00",6.623,"2017-01-10 18:44:15",35.65,"2017-01-10 23:04:25",15.18,"2017-01-10 16:18:35"
"2017-01-12 00:00:00",1,13.25,3.793,9.68,"2017-01-11 12:00:20",3.793,236.2,73.09,5.94009,0,10.84,22.81,"2017-01-11 15:44:50",-3.759,"2017-01-11 23:56:35",61.19,"2017-01-11 23:35:00",8.31,"2017-01-11 15:08:10"
"2017-01-13 00:00:00",2,13.51,2.621,6.919,"2017-01-12 19:09:20",2.621,14.87,27.22,10.80868,0,-4.753,2.95,"2017-01-12 14:42:45",-10.97,"2017-01-12 07:52:15",77.27,"2017-01-12 07:56:00",31.91,"2017-01-12 14:43:05"
"2017-01-14 00:00:00",3,13.42,2.102,5.468,"2017-01-13 10:01:40",2.102,8.34,25.63,2.354596,0,-4.563,-2.463,"2017-01-13 14:54:45",-7.307,"2017-01-13 01:19:35",67.12,"2017-01-13 01:26:25",49.66,"2017-01-13 14:55:05"
"2017-01-15 00:00:00",4,13.53,1.031,4.155,"2017-01-14 11:40:00",1.031,7.738,19.67,0.8530018,0.1,-1.639,-0.305,"2017-01-14 23:46:35",-3.024,"2017-01-14 00:03:20",97.6,"2017-01-14 21:57:10",46.17,"2017-01-14 10:08:00"
"2017-01-16 00:00:00",5,12.36,0,0,"2017-01-15 00:00:05",0,0,0,1.320605,32.2,-0.228,0.152,"2017-01-15 13:54:15",-0.822,"2017-01-15 06:32:05",98.9,"2017-01-15 23:03:20",95.7,"2017-01-15 13:28:25"
"2017-01-17 00:00:00",6,11.24,1.078,5.664,"2017-01-16 14:03:35",1.078,306.9,10.06,4.904228,29.6,1.276,2.942,"2017-01-16 16:09:55",-0.013,"2017-01-16 00:27:50",99.1,"2017-01-16 08:22:20",89.9,"2017-01-16 15:25:05"
"2017-01-21 00:00:00",7,12.76,2.957,12.43,"2017-01-20 16:38:15",2.957,259.8,36.98,8.681206,0.1,9.28,18.91,"2017-01-20 15:00:00",-0.925,"2017-01-20 23:54:40",99.4,"2017-01-20 10:10:30",20.7,"2017-01-20 16:38:35"
"2017-01-22 00:00:00",8,13.32,1.664,6.821,"2017-01-21 18:41:25",1.664,96.4,71.09,7.15928,1.2,5.251,15.29,"2017-01-21 15:26:40",-3.603,"2017-01-21 02:38:10",97.9,"2017-01-21 03:15:30",44.99,"2017-01-21 12:53:00"
"2017-01-23 00:00:00",9,13.3,3.534,8.76,"2017-01-22 04:31:40",3.534,334.7,29.41,12.48679,3,6.939,13.35,"2017-01-22 16:03:45",-0.892,"2017-01-22 22:10:55",97,"2017-01-22 02:55:25",40.69,"2017-01-22 16:35:05"
"2017-01-24 00:00:00",10,12.78,2.52,10.15,"2017-01-23 13:15:40",2.52,168.5,43.48,12.91989,0,7.086,21.19,"2017-01-23 16:27:30",-5.229,"2017-01-23 06:12:55",97.4,"2017-01-23 05:07:25",23.22,"2017-01-23 16:23:55"
"2017-01-25 00:00:00",11,13.23,3.414,12.15,"2017-01-24 12:24:55",3.414,266.7,73.59,12.93395,0,8.89,21.02,"2017-01-24 14:20:45",0.145,"2017-01-24 23:31:45",79.94,"2017-01-24 03:16:35",18.29,"2017-01-24 14:46:55"
"2017-01-26 00:00:00",12,13.49,4.245,10.45,"2017-01-25 04:30:35",4.245,319.2,14.13,13.1316,0,-0.122,5.689,"2017-01-25 15:25:55",-4.053,"2017-01-25 07:33:45",75.84,"2017-01-25 07:30:15",34.2,"2017-01-25 15:07:40"
"2017-01-27 00:00:00",13,13.44,2.332,8.49,"2017-01-26 15:00:10",2.332,302.4,24.71,12.83921,0,-1.411,7.713,"2017-01-26 15:18:50",-7.92,"2017-01-26 02:05:15",88.8,"2017-01-26 02:13:15",22.58,"2017-01-26 14:58:55"
"2017-01-28 00:00:00",14,13.47,3.118,10.27,"2017-01-27 15:15:35",3.118,288.9,19.69,13.63267,0,-0.183,8.21,"2017-01-27 14:45:30",-8.69,"2017-01-27 07:13:35",82.8,"2017-01-27 07:14:05",15.54,"2017-01-27 16:05:10"
"2017-01-29 00:00:00",15,13.4,3.202,9.15,"2017-01-28 14:17:45",3.202,308,22.1,13.41293,0,4.221,13.16,"2017-01-28 15:12:35",-4.059,"2017-01-28 04:47:50",82.3,"2017-01-28 07:41:55",19.42,"2017-01-28 15:13:55"
"2017-01-30 00:00:00",16,13.23,3.8,11.88,"2017-01-29 15:41:10",3.8,304.1,23.28,13.53592,0,9.44,20.59,"2017-01-29 16:01:00",0.111,"2017-01-29 03:08:55",60.34,"2017-01-29 03:09:10",12.91,"2017-01-29 16:35:50"
"2017-01-31 00:00:00",17,13.18,1.989,8.96,"2017-01-30 15:39:15",1.989,251.9,43.09,13.72813,0,9.61,24.97,"2017-01-30 14:49:30",-4.736,"2017-01-30 07:27:25",76.85,"2017-01-30 07:28:20",8.61,"2017-01-30 14:15:05"
"2017-02-01 00:00:00",18,13.28,1.542,7.076,"2017-01-31 09:39:55",1.542,48.75,57.55,12.47477,0,6.853,18.95,"2017-01-31 15:01:05",-3.731,"2017-01-31 05:53:50",83.2,"2017-01-31 05:55:50",17.88,"2017-01-31 14:37:30"
"2017-02-02 00:00:00",19,13.41,3.683,9.09,"2017-02-01 13:04:20",3.683,21.39,18.86,13.27643,0,2.758,10.25,"2017-02-01 14:34:15",-2.919,"2017-02-01 23:59:55",85.3,"2017-02-01 08:08:45",30.03,"2017-02-01 14:34:35"
"2017-02-03 00:00:00",20,13.52,2.421,7.076,"2017-02-02 02:01:30",2.421,31.89,27.78,11.20901,0,-3.862,1.081,"2017-02-02 15:31:05",-9.41,"2017-02-02 07:35:35",85.8,"2017-02-02 05:21:45",34.63,"2017-02-02 14:22:55"
"2017-02-04 00:00:00",21,13.52,1.505,5.429,"2017-02-03 11:52:45",1.505,81.2,57.11,11.34186,0,-3.814,3.757,"2017-02-03 16:03:05",-10.35,"2017-02-03 06:22:10",87.3,"2017-02-03 06:26:05",25.21,"2017-02-03 14:39:00"
"2017-02-05 00:00:00",22,13.24,3.771,11.23,"2017-02-04 09:52:45",3.771,190,26.43,14.36407,0,7.186,20.92,"2017-02-04 15:45:40",-6.285,"2017-02-04 00:56:55",76.1,"2017-02-04 23:59:55",18.86,"2017-02-04 16:20:00"
"2017-02-06 00:00:00",23,13.29,1.49,6.801,"2017-02-05 14:27:40",1.49,112.9,67.66,14.6387,0,6.071,17.33,"2017-02-05 14:14:35",-4.864,"2017-02-05 06:40:15",98.8,"2017-02-05 23:54:25",43.83,"2017-02-05 12:25:50"
"2017-02-07 00:00:00",24,13.18,2.256,8.51,"2017-02-06 14:52:15",2.256,220.4,46,12.18477,0.3,11.83,25.8,"2017-02-06 15:37:05",3.321,"2017-02-06 00:34:10",99.4,"2017-02-06 07:39:55",10.11,"2017-02-06 15:37:45"
"2017-02-08 00:00:00",25,13.18,2.487,9,"2017-02-07 15:14:40",2.487,229.7,59.85,13.30451,0,12.24,24.28,"2017-02-07 14:36:35",2.353,"2017-02-07 07:02:05",69.45,"2017-02-08 00:00:00",12.62,"2017-02-07 14:36:45"
"2017-02-09 00:00:00",26,13.45,3.694,9.7,"2017-02-08 08:52:05",3.694,0.779,32.07,14.12365,0,-1.078,5.606,"2017-02-08 15:28:50",-7.204,"2017-02-08 22:54:50",84.7,"2017-02-08 06:38:40",34.07,"2017-02-08 15:29:05"
"2017-02-10 00:00:00",27,13.31,3.557,9.62,"2017-02-09 12:49:25",3.557,166.6,34.16,14.40645,0,3.193,15.45,"2017-02-09 16:29:15",-8.13,"2017-02-09 01:42:30",85.4,"2017-02-09 03:49:10",23.2,"2017-02-09 16:20:20"
"2017-02-11 00:00:00",28,13.06,3.365,8.78,"2017-02-10 03:47:25",3.365,194.2,31.9,14.93431,0,18.55,32.94,"2017-02-10 15:58:00",7.943,"2017-02-10 06:31:10",47.87,"2017-02-10 07:36:55",11.38,"2017-02-10 17:23:10"
"2017-02-12 00:00:00",29,13.05,2.529,11.68,"2017-02-11 23:39:40",2.529,271.2,77.68,15.88052,0,19.04,32.45,"2017-02-11 16:36:25",5.016,"2017-02-11 07:41:25",65.6,"2017-02-11 07:42:10",9.52,"2017-02-11 15:24:25"
"2017-02-13 00:00:00",30,13.37,3.984,10.58,"2017-02-12 10:22:35",3.984,15.85,25.57,11.19292,0,8.03,11.74,"2017-02-12 13:39:55",4.226,"2017-02-12 23:31:25",74.95,"2017-02-12 05:52:00",24.58,"2017-02-12 15:42:20"
"2017-02-14 00:00:00",31,13.47,0.966,4.214,"2017-02-13 09:19:55",0.966,9.48,63.85,4.061643,3.1,2.766,7.125,"2017-02-13 12:52:00",-5.372,"2017-02-13 07:08:25",96.7,"2017-02-13 21:14:15",29.49,"2017-02-13 11:08:40"
"2017-02-15 00:00:00",32,13.48,2.221,8.57,"2017-02-14 10:13:10",2.221,341,31.11,3.627333,2.1,4.054,8.67,"2017-02-14 16:00:15",1.547,"2017-02-14 07:11:00",97.1,"2017-02-14 00:57:50",44.38,"2017-02-14 16:02:55"
"2017-02-16 00:00:00",33,13.3,1.629,5.214,"2017-02-15 12:14:25",1.629,289,58.28,16.3731,0,5.388,15.98,"2017-02-15 16:34:20",-5.362,"2017-02-15 07:17:20",92.3,"2017-02-15 07:19:15",20.34,"2017-02-15 15:24:55"
"2017-02-17 00:00:00",34,13.18,2.655,9.82,"2017-02-16 15:59:45",2.655,198.2,34.31,16.84711,0,11.04,24.38,"2017-02-16 15:24:50",-3.516,"2017-02-16 06:53:20",93.5,"2017-02-16 06:58:05",12.58,"2017-02-16 15:28:05"
"2017-02-18 00:00:00",35,13.18,2.954,9.17,"2017-02-17 15:42:10",2.954,186.5,24,16.13193,0,12.54,24.76,"2017-02-17 14:24:25",4.041,"2017-02-17 05:30:00",81,"2017-02-17 23:51:30",15.79,"2017-02-17 13:35:55"
"2017-02-19 00:00:00",36,13.16,1.481,8.15,"2017-02-18 15:03:10",1.481,162.5,52.2,15.92531,0,11.69,24.03,"2017-02-18 13:59:45",-0.28,"2017-02-18 07:13:05",98,"2017-02-18 07:30:05",23.54,"2017-02-18 13:55:15"
"2017-02-20 00:00:00",37,13.23,2.733,10.51,"2017-02-19 16:58:20",2.733,165.3,29.81,12.94315,0,13.62,21.98,"2017-02-19 16:22:45",3.921,"2017-02-19 03:45:35",98.8,"2017-02-19 08:03:15",54.11,"2017-02-19 13:10:50"
"2017-02-21 00:00:00",38,13.19,3.123,11.11,"2017-02-20 12:24:00",3.123,295.3,81.4,15.48727,0,14.72,23.04,"2017-02-20 14:38:00",7.474,"2017-02-20 23:52:50",85.9,"2017-02-20 00:00:10",8.95,"2017-02-20 14:56:10"
"2017-02-22 00:00:00",39,13.11,1.372,5.566,"2017-02-21 14:07:40",1.372,250,60.72,17.53598,0,12.2,26.89,"2017-02-21 16:25:45",-1.12,"2017-02-21 06:45:50",77.4,"2017-02-21 06:46:20",8.63,"2017-02-21 16:25:50"
"2017-02-23 00:00:00",40,13.1,1.504,6.664,"2017-02-22 11:51:05",1.504,257.2,93.4,16.61809,0,15.81,27.98,"2017-02-22 15:03:45",3.418,"2017-02-22 07:37:45",61.18,"2017-02-22 07:38:05",10.76,"2017-02-22 15:20:35"
"2017-02-24 00:00:00",41,13.11,3.889,14.19,"2017-02-23 14:55:35",3.889,255.7,73.16,14.58364,0,15.94,29.78,"2017-02-23 14:25:45",2.888,"2017-02-23 23:58:45",80.7,"2017-02-23 22:38:45",3.72,"2017-02-23 17:23:40"
"2017-02-25 00:00:00",42,13.48,4.63,11.13,"2017-02-24 00:07:10",4.63,335.9,22.26,17.86478,0,1.392,7.766,"2017-02-24 15:47:45",-6.58,"2017-02-24 23:59:50",78.65,"2017-02-24 01:14:05",29.38,"2017-02-24 15:47:55"
"2017-02-26 00:00:00",43,13.44,2.451,8.55,"2017-02-25 14:36:25",2.451,191.2,72.25,17.91218,0,-0.785,10.22,"2017-02-25 15:46:05",-12,"2017-02-25 06:24:45",90.4,"2017-02-25 04:46:25",17.65,"2017-02-25 13:17:35"
"2017-02-27 00:00:00",44,13.3,2.048,6.448,"2017-02-26 10:51:55",2.048,101.5,70.87,16.85919,0,5.245,13.73,"2017-02-26 16:13:35",-1.567,"2017-02-26 04:14:45",70.96,"2017-02-26 23:59:45",19.49,"2017-02-26 16:17:05"
"2017-02-28 00:00:00",45,13.18,3.033,11.86,"2017-02-27 13:59:25",3.033,191.6,55.74,17.89133,0,10.59,24.76,"2017-02-27 15:38:20",-5.293,"2017-02-27 06:25:15",96.4,"2017-02-27 06:31:15",11.53,"2017-02-27 16:58:25"
"2017-03-01 00:00:00",46,13.19,4.123,15.76,"2017-02-28 14:30:05",4.123,218.5,71.92,6.970469,0,14.93,25.91,"2017-02-28 15:58:10",3.607,"2017-02-28 23:59:40",54.22,"2017-02-28 23:35:15",9.37,"2017-02-28 15:58:20"
"2017-03-02 00:00:00",47,13.33,3.35,11.47,"2017-03-01 09:12:10",3.35,327.6,30.14,19.23898,0,4.786,14.48,"2017-03-01 15:46:10",-6.847,"2017-03-01 23:47:30",79.39,"2017-03-01 06:42:25",6.966,"2017-03-01 13:10:55"
"2017-03-03 00:00:00",48,13.29,1.653,8.45,"2017-03-02 11:47:55",1.653,123.3,69.36,18.99083,0,5.188,18.06,"2017-03-02 15:59:15",-9.21,"2017-03-02 07:16:25",69.77,"2017-03-02 04:34:50",9.26,"2017-03-02 12:00:05"
"2017-03-04 00:00:00",49,13.22,3.633,12.84,"2017-03-03 15:07:35",3.633,188.7,35.05,18.73192,0,9.79,22.43,"2017-03-03 15:26:10",-3.472,"2017-03-03 07:04:30",69.3,"2017-03-03 04:02:25",9.82,"2017-03-03 15:26:35"
"2017-03-05 00:00:00",50,13.22,5.726,13.35,"2017-03-04 16:46:05",5.726,184.6,14.17,17.24151,0,12.81,22.07,"2017-03-04 15:28:00",5.803,"2017-03-04 04:35:00",87,"2017-03-04 22:40:50",23.7,"2017-03-04 14:38:30"
"2017-03-06 00:00:00",51,13.15,6.998,13.62,"2017-03-05 14:59:15",6.998,182.4,15.4,18.05881,0,17.14,26.77,"2017-03-05 15:10:10",11.21,"2017-03-05 05:14:05",89.9,"2017-03-05 05:24:40",25.66,"2017-03-05 15:28:40"
"2017-03-07 00:00:00",52,13.1,6.983,17.64,"2017-03-06 16:46:50",6.983,224.1,63.62,18.86428,0,18.03,29.66,"2017-03-06 15:02:05",6.307,"2017-03-06 23:58:20",89.7,"2017-03-06 07:22:40",4.189,"2017-03-06 17:26:55"
"2017-03-08 00:00:00",53,12.52,2.247,8.19,"2017-03-07 12:09:25",2.247,279.3,55.16,18.54935,0,7.335,18.91,"2017-03-07 15:52:25",-4.896,"2017-03-07 04:37:35",39.16,"2017-03-07 07:08:45",1.807,"2017-03-07 11:06:35"
"2017-03-09 00:00:00",54,12.52,2.878,12.54,"2017-03-08 09:35:00",2.878,181.1,74.33,17.33742,0,12.79,25.21,"2017-03-08 15:42:50",2.088,"2017-03-08 00:00:10",42.46,"2017-03-09 00:00:00",7.227,"2017-03-08 14:59:20"
"2017-03-10 00:00:00",55,13.1,2.744,7.958,"2017-03-09 23:57:50",2.744,291.1,96.9,19.94486,0,16.99,29.64,"2017-03-09 15:56:00",5.834,"2017-03-09 07:03:40",97.3,"2017-03-09 07:12:05",8.59,"2017-03-09 15:56:05"
"2017-03-11 00:00:00",56,13.38,3.218,10.17,"2017-03-10 00:15:40",3.218,47.81,31.43,8.756459,0,5.026,10.46,"2017-03-10 00:00:35",-0.329,"2017-03-10 07:23:30",75.42,"2017-03-10 06:46:15",33.41,"2017-03-10 13:22:30"
"2017-03-12 00:00:00",57,13.42,2.64,7.585,"2017-03-11 14:32:50",2.64,51.05,23.82,6.481042,0,4.046,9.1,"2017-03-11 16:42:00",-2.496,"2017-03-11 22:50:40",94.2,"2017-03-11 11:41:20",36.83,"2017-03-11 15:42:15"
"2017-03-13 00:00:00",58,13.38,2.886,11.86,"2017-03-12 14:21:20",2.886,170.2,50.94,14.49664,0,2.702,11.26,"2017-03-12 15:54:15",-6.126,"2017-03-12 02:47:15",98.5,"2017-03-12 07:51:45",45.81,"2017-03-12 12:16:20"
"2017-03-14 00:00:00",59,13.41,3.399,11.03,"2017-03-13 10:13:05",3.399,4.996,45.63,16.76762,0,4.144,8.56,"2017-03-13 16:59:10",-2.969,"2017-03-14 00:00:00",88.7,"2017-03-13 00:38:30",24.76,"2017-03-13 15:06:50"
"2017-03-15 00:00:00",60,13.3,2.4,7.389,"2017-03-14 16:12:05",2.4,106.7,36.39,17.83136,0,3.218,14.2,"2017-03-14 15:24:15",-5.683,"2017-03-14 03:28:05",83.4,"2017-03-14 06:48:50",29.94,"2017-03-14 15:24:25"
"2017-03-16 00:00:00",61,13.27,2.797,9.19,"2017-03-15 14:02:50",2.797,153.7,45.03,19.34636,0,5.437,17.1,"2017-03-15 17:09:20",-6.311,"2017-03-15 05:43:40",91.2,"2017-03-15 05:49:45",29.47,"2017-03-15 15:00:30"
"2017-03-17 00:00:00",62,13.09,3.87,11.94,"2017-03-16 15:34:20",3.87,176.7,25.12,18.75515,0,17.39,31.17,"2017-03-16 15:46:10",4.652,"2017-03-16 06:32:15",93.2,"2017-03-16 06:39:10",21.25,"2017-03-16 15:46:10"
"2017-03-18 00:00:00",63,13.11,3.055,9,"2017-03-17 09:07:10",3.055,45.07,58.04,19.6989,0,16.99,26.53,"2017-03-17 15:30:10",8.85,"2017-03-17 04:36:35",93.8,"2017-03-17 03:16:25",18.95,"2017-03-17 15:36:15"
"2017-03-19 00:00:00",64,13.1,2.532,8.45,"2017-03-18 16:27:25",2.532,123.8,58.68,18.33463,0,16.49,27.85,"2017-03-18 16:39:35",3.442,"2017-03-18 05:17:30",88,"2017-03-18 23:03:50",29.98,"2017-03-18 14:21:25"
"2017-03-20 00:00:00",65,13,4.382,11.7,"2017-03-19 15:32:55",4.382,184.3,20.77,20.16322,0,24.45,35.44,"2017-03-19 15:14:45",14.86,"2017-03-19 06:37:00",87.5,"2017-03-19 06:38:35",16.18,"2017-03-19 14:41:55"
"2017-03-21 00:00:00",66,13.09,2.605,7.762,"2017-03-20 14:50:05",2.605,25.62,76.2,21.12959,0,21.67,32.48,"2017-03-20 15:07:30",9.88,"2017-03-20 06:56:40",63.35,"2017-03-20 04:56:55",17.57,"2017-03-20 14:45:00"
"2017-03-22 00:00:00",67,13.21,3.489,9.47,"2017-03-21 10:11:50",3.489,27.1,27.87,18.60751,0,14.2,20.97,"2017-03-21 15:02:40",8.33,"2017-03-21 06:49:10",82.9,"2017-03-21 06:49:40",34.12,"2017-03-21 15:20:50"
"2017-03-23 00:00:00",68,13.23,2.965,7.154,"2017-03-22 07:46:30",2.965,94.4,39.12,16.25518,0,13.13,19.4,"2017-03-22 16:21:20",9.17,"2017-03-22 07:58:30",87.1,"2017-03-22 23:59:05",39.49,"2017-03-22 14:50:25"
"2017-03-24 00:00:00",69,13.11,7.078,16.5,"2017-03-23 17:18:40",7.078,170.2,16.38,17.31812,0,21.5,31.31,"2017-03-23 15:25:50",14.52,"2017-03-23 05:28:40",92.7,"2017-03-23 01:30:45",21.05,"2017-03-23 15:30:20"
"2017-03-25 00:00:00",70,13.23,5.147,17.33,"2017-03-24 00:08:00",5.147,207.9,80.1,13.2678,1.9,13.36,21.15,"2017-03-24 00:00:05",6.808,"2017-03-24 23:46:25",93.2,"2017-03-24 00:32:00",23.22,"2017-03-24 11:55:10"
"2017-03-26 00:00:00",71,13.21,3.436,9.02,"2017-03-25 12:23:15",3.436,344.4,56.1,20.18983,0,11.57,21.4,"2017-03-25 16:10:50",5.412,"2017-03-25 23:29:15",90.5,"2017-03-25 23:33:40",30.08,"2017-03-25 17:14:50"
"2017-03-27 00:00:00",72,13.18,3.751,11.49,"2017-03-26 19:01:50",3.751,103.5,73.88,17.12473,0.4,11.2,25.11,"2017-03-26 15:14:20",2.937,"2017-03-26 03:54:10",98.1,"2017-03-26 07:41:00",21.77,"2017-03-26 15:14:40"
"2017-03-28 00:00:00",73,13.18,2.673,7.585,"2017-03-27 13:59:30",2.673,26.47,69.68,22.03865,0,12.81,21.25,"2017-03-27 16:15:15",7.119,"2017-03-27 06:24:15",90,"2017-03-27 23:59:05",33.06,"2017-03-27 16:20:20"
"2017-03-29 00:00:00",74,13.42,4.295,12.43,"2017-03-28 23:13:15",4.295,85.6,38.63,2.022363,38.1,8.81,10.69,"2017-03-28 23:59:10",7.757,"2017-03-28 02:31:10",96.5,"2017-03-28 21:21:55",88.2,"2017-03-28 09:03:35"
"2017-03-30 00:00:00",75,13.42,5.032,11.7,"2017-03-29 14:58:35",5.032,330.2,25.38,5.77718,27.9,7.725,11.19,"2017-03-29 00:04:55",5.844,"2017-03-29 21:08:55",97.6,"2017-03-29 04:43:15",81.5,"2017-03-29 20:40:00"
"2017-03-31 00:00:00",76,13.26,3.58,9.96,"2017-03-30 05:27:10",3.58,341.8,55.62,19.81908,0,9.88,18.12,"2017-03-30 16:20:55",5.031,"2017-03-30 23:59:40",92.8,"2017-03-30 23:59:55",40.09,"2017-03-30 16:10:30"
"2017-04-01 00:00:00",77,13.41,3.155,7.742,"2017-03-31 16:52:05",3.155,63.32,25.1,4.934823,0,6.754,10.75,"2017-03-31 16:50:05",3.11,"2017-03-31 05:30:05",98.4,"2017-03-31 11:24:05",74.14,"2017-03-31 16:46:30"
"2017-04-02 00:00:00",78,13.45,3.454,8.9,"2017-04-01 07:38:00",3.454,22.39,32.48,2.472106,4.1,6.926,8.14,"2017-04-01 00:03:15",5.977,"2017-04-01 06:04:40",97.7,"2017-04-01 23:59:55",83.8,"2017-04-01 00:11:15"
"2017-04-03 00:00:00",79,13.37,1.931,5.076,"2017-04-02 02:30:40",1.931,341,36.95,5.261927,0.2,8.95,11.63,"2017-04-02 15:24:05",6.43,"2017-04-02 03:19:05",98.1,"2017-04-02 05:55:55",81.4,"2017-04-02 13:37:50"
"2017-04-04 00:00:00",80,13.17,2.082,8.84,"2017-04-03 09:24:25",2.082,324.6,54.3,23.37118,7.6,13.66,23.34,"2017-04-03 15:46:25",3.855,"2017-04-03 06:28:35",97.8,"2017-04-03 06:31:55",32.4,"2017-04-03 17:35:25"
"2017-04-05 00:00:00",81,13.4,4.57,9.78,"2017-04-04 23:19:15",4.57,2.226,31.37,3.360967,20.3,6.657,10.34,"2017-04-04 00:12:50",4.128,"2017-04-04 18:30:10",96.1,"2017-04-04 04:14:40",81.7,"2017-04-04 11:10:50"
"2017-04-06 00:00:00",82,13.3,4.684,12.47,"2017-04-05 10:46:00",4.684,321.1,25.94,23.24449,0,10.07,17.79,"2017-04-05 16:06:35",3.354,"2017-04-06 00:00:00",91.3,"2017-04-05 00:25:20",19.48,"2017-04-05 17:32:05"
"2017-04-07 00:00:00",83,13.22,1.682,7.409,"2017-04-06 13:06:35",1.682,83.2,64,24.41337,0,10.64,20.8,"2017-04-06 15:45:35",-1.266,"2017-04-06 04:30:30",95,"2017-04-06 04:36:45",22.24,"2017-04-06 15:48:15"
"2017-04-08 00:00:00",84,13.17,4.628,12.23,"2017-04-07 16:58:05",4.628,165.5,19.64,23.51059,0,15.97,26.66,"2017-04-07 15:56:35",3.545,"2017-04-07 04:30:55",87.9,"2017-04-07 02:52:15",22.47,"2017-04-07 14:12:35"
"2017-04-09 00:00:00",85,13.09,3.459,11.8,"2017-04-08 00:07:50",3.459,202.4,27.48,21.63716,0,22.29,33.83,"2017-04-08 13:38:10",12.22,"2017-04-08 06:34:45",71.99,"2017-04-08 06:35:50",11.59,"2017-04-08 14:47:40"
"2017-04-10 00:00:00",86,13.09,3.923,12.01,"2017-04-09 14:48:40",3.923,225.7,46.17,20.45239,0,21.69,32.29,"2017-04-09 14:58:15",13.63,"2017-04-09 06:20:15",73.16,"2017-04-09 02:14:00",4.178,"2017-04-09 17:26:50"
"2017-04-11 00:00:00",87,13.21,3.172,10,"2017-04-10 10:54:55",3.172,353.6,34.95,24.59439,0,14.88,21.94,"2017-04-10 16:20:25",7.391,"2017-04-11 00:00:00",62.12,"2017-04-10 23:59:55",13.98,"2017-04-10 16:21:10"
"2017-04-12 00:00:00",88,13.16,1.971,7.526,"2017-04-11 17:17:15",1.971,116.4,49.85,25.03634,0,13.69,24.49,"2017-04-11 15:14:35",1.558,"2017-04-11 05:39:15",91,"2017-04-11 06:25:55",13.05,"2017-04-11 14:55:25"
"2017-04-13 00:00:00",89,13.18,4.067,11.51,"2017-04-12 15:39:10",4.067,172.7,16.89,16.9047,0,16.74,24.55,"2017-04-12 15:11:55",7.87,"2017-04-12 04:17:20",89.3,"2017-04-12 07:43:50",41.29,"2017-04-12 15:12:20"
"2017-04-14 00:00:00",90,13.21,3.081,9.13,"2017-04-13 13:56:25",3.081,168.8,24.32,11.52301,1.1,17.02,22.77,"2017-04-13 15:55:10",12.89,"2017-04-13 23:59:05",95.9,"2017-04-13 23:59:55",56.3,"2017-04-13 16:23:20"
"2017-04-15 00:00:00",91,12.67,7.006,16.27,"2017-04-14 22:58:00",7.006,181.1,16.29,17.90174,0,20.55,28.89,"2017-04-14 14:27:25",12.55,"2017-04-14 00:31:35",96.8,"2017-04-14 00:47:25",40.19,"2017-04-14 14:31:30"
"2017-04-16 00:00:00",92,13.1,5.823,11.74,"2017-04-15 04:19:10",5.823,183.3,19.56,22.88465,0,22.52,29.62,"2017-04-15 15:38:35",16.85,"2017-04-15 06:15:05",84.1,"2017-04-15 06:15:35",40.3,"2017-04-15 15:38:40"
